Name,discrete
samplenew3_00031173,happy
samplenew3_00025734,happy
samplenew3_00110686,happy
samplenew3_00048863,happy
samplenew3_00035953,happy
samplenew3_00071214,neutral
samplenew3_00104222,happy
samplenew3_00065923,happy
samplenew3_00077890,happy
samplenew3_00014958,neutral
samplenew3_00114550,happy
samplenew3_00115592,sad
samplenew3_00068589,fear
samplenew3_00092474,happy
samplenew3_00021620,happy
samplenew3_00047350,happy
samplenew3_00077232,sad
samplenew3_00049059,happy
samplenew3_00080888,happy
samplenew4_00001464,happy
samplenew3_00037522,fear
samplenew3_00031867,sad
samplenew3_00112012,happy
samplenew3_00093237,happy
samplenew3_00100901,sad
samplenew3_00063793,happy
samplenew3_00046075,angry
samplenew4_00004555,happy
samplenew3_00069508,angry
samplenew3_00003430,happy
samplenew3_00111761,neutral
samplenew3_00093152,happy
samplenew3_00013225,happy
samplenew3_00102191,happy
samplenew3_00017914,fear
samplenew3_00031737,happy
samplenew3_00033805,happy
samplenew3_00086594,happy
samplenew3_00103850,angry
samplenew3_00070204,angry
samplenew3_00046913,happy
samplenew3_00081669,happy
samplenew3_00086053,happy
samplenew4_00010104,neutral
samplenew3_00033102,happy
samplenew3_00034462,happy
samplenew3_00112426,happy
samplenew3_00021722,neutral
samplenew3_00094483,neutral
samplenew3_00042967,happy
samplenew3_00031901,sad
samplenew3_00058889,happy
samplenew4_00010609,happy
samplenew3_00044511,happy
samplenew3_00103224,disgust
samplenew3_00057528,neutral
samplenew4_00011102,happy
samplenew3_00008618,fear
samplenew3_00043871,happy
samplenew3_00079199,sad
samplenew3_00062903,happy
samplenew3_00068330,happy
samplenew3_00091392,happy
samplenew3_00053850,neutral
samplenew4_00006616,happy
samplenew3_00110177,happy
samplenew3_00055508,happy
samplenew3_00036284,sad
samplenew3_00039208,neutral
samplenew3_00057320,happy
samplenew3_00034039,happy
samplenew3_00101404,happy
samplenew3_00008010,happy
samplenew3_00056021,sad
samplenew4_00008856,happy
samplenew3_00115497,happy
samplenew3_00055734,fear
samplenew3_00108181,sad
samplenew3_00005290,happy
samplenew3_00019362,happy
samplenew3_00092245,happy
samplenew3_00052136,fear
samplenew3_00115442,happy
samplenew3_00006726,happy
samplenew3_00051052,happy
samplenew4_00008563,happy
samplenew4_00008760,happy
samplenew3_00080736,sad
samplenew3_00016168,angry
samplenew4_00000162,sad
samplenew3_00044493,disgust
samplenew3_00039021,neutral
samplenew3_00107006,happy
samplenew3_00028502,happy
samplenew3_00009424,happy
samplenew3_00090671,neutral
samplenew3_00070035,happy
samplenew3_00058265,happy
samplenew3_00088781,happy
samplenew4_00006879,happy
samplenew3_00047063,happy
samplenew3_00037799,sad
samplenew3_00052650,happy
samplenew3_00018084,fear
samplenew3_00021287,happy
samplenew4_00001481,happy
samplenew3_00069745,neutral
samplenew3_00061498,happy
samplenew3_00056283,neutral
samplenew3_00097717,happy
samplenew3_00095180,happy
samplenew3_00031104,happy
samplenew3_00005837,happy
samplenew3_00093593,sad
samplenew3_00078528,sad
samplenew3_00101845,happy
samplenew3_00048748,happy
samplenew3_00114974,happy
samplenew3_00071944,happy
samplenew3_00057116,happy
samplenew3_00108577,fear
samplenew3_00053845,sad
samplenew3_00097258,happy
samplenew3_00056879,fear
samplenew3_00101364,happy
samplenew3_00008691,fear
samplenew3_00107952,neutral
samplenew3_00051809,happy
samplenew3_00061086,happy
samplenew3_00035678,happy
samplenew3_00072715,sad
samplenew3_00047255,happy
samplenew3_00001221,neutral
samplenew3_00097894,happy
samplenew3_00024064,happy
samplenew3_00095289,sad
samplenew3_00036148,fear
samplenew3_00107417,happy
samplenew3_00009686,angry
samplenew3_00109570,happy
samplenew3_00018122,angry
samplenew3_00029851,happy
samplenew3_00040200,happy
samplenew3_00104467,happy
samplenew3_00064074,happy
samplenew3_00070768,neutral
samplenew3_00025822,happy
samplenew3_00058502,happy
samplenew3_00064040,angry
samplenew3_00006209,happy
samplenew3_00102601,happy
samplenew3_00062808,happy
samplenew3_00064494,neutral
samplenew3_00071873,disgust
samplenew3_00074061,happy
samplenew4_00003593,happy
samplenew3_00050453,happy
samplenew3_00070950,happy
samplenew3_00021926,sad
samplenew3_00029432,angry
samplenew3_00065433,neutral
samplenew3_00085210,neutral
samplenew3_00076920,neutral
samplenew3_00032751,happy
samplenew3_00032353,angry
samplenew3_00047036,fear
samplenew3_00091480,angry
samplenew3_00079359,happy
samplenew3_00069475,happy
samplenew3_00014584,sad
samplenew4_00007123,fear
samplenew3_00106460,happy
samplenew3_00088393,neutral
samplenew3_00038088,happy
samplenew3_00050759,happy
samplenew3_00055587,sad
samplenew3_00032680,happy
samplenew3_00018511,happy
samplenew4_00009167,happy
samplenew3_00050702,happy
samplenew3_00045490,angry
samplenew3_00103825,angry
samplenew3_00068307,angry
samplenew3_00039706,happy
samplenew3_00078335,fear
samplenew3_00022872,happy
samplenew3_00114499,sad
samplenew3_00054936,happy
samplenew3_00084819,neutral
samplenew3_00017412,fear
samplenew3_00014385,happy
samplenew3_00009865,happy
samplenew3_00071010,angry
samplenew4_00006016,happy
samplenew3_00024420,happy
samplenew3_00076490,happy
samplenew3_00036700,fear
samplenew3_00085231,neutral
samplenew3_00019653,happy
samplenew3_00093481,sad
samplenew3_00008981,happy
samplenew3_00018100,neutral
samplenew3_00077750,sad
samplenew3_00110648,neutral
samplenew4_00010755,happy
samplenew3_00015483,happy
samplenew3_00043891,sad
samplenew3_00089781,neutral
samplenew3_00111787,neutral
samplenew3_00000953,sad
samplenew3_00109365,disgust
samplenew3_00108165,angry
samplenew3_00045867,happy
samplenew3_00069561,happy
samplenew3_00072285,fear
samplenew3_00087438,happy
samplenew3_00002783,happy
samplenew3_00004804,happy
samplenew3_00076539,happy
samplenew3_00026179,angry
samplenew3_00073755,happy
samplenew3_00063829,neutral
samplenew3_00036242,angry
samplenew3_00012963,happy
samplenew3_00011400,sad
samplenew3_00072253,neutral
samplenew3_00005027,happy
samplenew3_00057506,happy
samplenew4_00006700,happy
samplenew3_00066031,happy
samplenew3_00055701,angry
samplenew3_00048277,happy
samplenew3_00061150,happy
samplenew4_00001185,happy
samplenew3_00081197,sad
samplenew3_00071143,angry
samplenew3_00060134,happy
samplenew3_00009428,neutral
samplenew3_00110141,happy
samplenew3_00076617,sad
samplenew3_00003567,happy
samplenew3_00082455,sad
samplenew3_00095432,happy
samplenew3_00081663,neutral
samplenew3_00052191,happy
samplenew3_00091472,neutral
samplenew3_00015724,happy
samplenew3_00085235,angry
samplenew3_00112119,sad
samplenew3_00095324,happy
samplenew3_00074149,happy
samplenew3_00091381,happy
samplenew3_00076564,happy
samplenew3_00111922,happy
samplenew3_00046869,happy
samplenew3_00075355,happy
samplenew3_00067757,sad
samplenew3_00063407,fear
samplenew3_00006745,happy
samplenew3_00015521,happy
samplenew3_00058217,happy
samplenew3_00053912,happy
samplenew3_00047871,happy
samplenew3_00091947,neutral
samplenew3_00101677,happy
samplenew4_00002488,fear
samplenew3_00094855,happy
samplenew3_00041152,happy
samplenew3_00056268,happy
samplenew3_00065886,sad
samplenew3_00007444,neutral
samplenew3_00027231,angry
samplenew3_00033343,happy
samplenew3_00061405,happy
samplenew4_00002336,happy
samplenew3_00040469,happy
samplenew3_00108751,fear
samplenew3_00035410,happy
samplenew3_00003256,happy
samplenew3_00053199,happy
samplenew3_00060561,happy
samplenew3_00110573,neutral
samplenew3_00007857,angry
samplenew3_00110095,happy
samplenew3_00088689,happy
samplenew4_00006491,happy
samplenew3_00009290,happy
samplenew3_00076497,happy
samplenew3_00114717,fear
samplenew3_00089069,fear
samplenew3_00104919,neutral
samplenew3_00080101,happy
samplenew3_00062467,happy
samplenew3_00108529,happy
samplenew3_00051236,angry
samplenew3_00060924,happy
samplenew3_00046732,happy
samplenew3_00057340,happy
samplenew3_00041769,happy
samplenew3_00084492,happy
samplenew3_00102464,happy
samplenew3_00015191,sad
samplenew3_00054672,sad
samplenew3_00106781,happy
samplenew3_00071373,happy
samplenew3_00111426,happy
samplenew3_00028131,happy
samplenew3_00065976,happy
samplenew3_00039577,happy
samplenew3_00086520,angry
samplenew4_00001432,happy
samplenew3_00072186,happy
samplenew3_00033084,happy
samplenew3_00048823,happy
samplenew3_00046595,happy
samplenew3_00000783,happy
samplenew3_00007752,sad
samplenew3_00081676,happy
samplenew3_00087769,happy
samplenew3_00096079,happy
samplenew4_00000353,fear
samplenew3_00069265,sad
samplenew3_00034441,fear
samplenew4_00003526,happy
samplenew3_00027295,sad
samplenew3_00018711,angry
samplenew3_00090100,sad
samplenew3_00100115,neutral
samplenew3_00030830,happy
samplenew3_00047796,happy
samplenew3_00088481,happy
samplenew3_00086351,happy
samplenew3_00076982,happy
samplenew4_00005990,happy
samplenew3_00007041,sad
samplenew3_00108048,happy
samplenew3_00055606,happy
samplenew3_00097018,happy
samplenew3_00045385,happy
samplenew4_00010429,happy
samplenew3_00016874,happy
samplenew3_00105098,happy
samplenew3_00004328,happy
samplenew3_00064289,happy
samplenew3_00051338,happy
samplenew3_00044669,sad
samplenew3_00026060,disgust
samplenew4_00001576,happy
samplenew3_00004405,happy
samplenew3_00066686,happy
samplenew3_00084645,happy
samplenew3_00099220,happy
samplenew3_00073396,neutral
samplenew4_00000708,angry
samplenew4_00004602,happy
samplenew3_00009265,happy
samplenew3_00097721,angry
samplenew3_00022226,neutral
samplenew3_00010923,happy
samplenew3_00016423,fear
samplenew3_00055092,happy
samplenew3_00052462,happy
samplenew4_00000106,happy
samplenew3_00045368,happy
samplenew3_00073021,happy
samplenew3_00021741,neutral
samplenew3_00032752,happy
samplenew3_00001331,happy
samplenew3_00086041,happy
samplenew3_00023993,happy
samplenew3_00069946,neutral
samplenew3_00029120,happy
samplenew3_00088414,happy
samplenew3_00026371,happy
samplenew3_00081990,happy
samplenew3_00001618,happy
samplenew3_00077993,happy
samplenew3_00021329,angry
samplenew3_00103203,sad
samplenew3_00071922,angry
samplenew4_00011294,neutral
samplenew3_00053702,happy
samplenew3_00006159,happy
samplenew3_00094662,fear
samplenew3_00095533,fear
samplenew3_00047270,happy
samplenew3_00071260,neutral
samplenew3_00114896,happy
samplenew3_00040923,happy
samplenew3_00005903,happy
samplenew3_00000790,happy
samplenew3_00012494,happy
samplenew3_00011441,happy
samplenew3_00029676,happy
samplenew3_00084621,happy
samplenew3_00034806,fear
samplenew3_00019721,happy
samplenew3_00103989,happy
samplenew3_00089384,disgust
samplenew3_00005273,happy
samplenew3_00034599,happy
samplenew4_00009458,neutral
samplenew3_00061514,disgust
samplenew3_00027491,happy
samplenew3_00103513,sad
samplenew4_00004131,sad
samplenew3_00062070,happy
samplenew3_00014785,happy
samplenew3_00048561,happy
samplenew3_00040112,happy
samplenew3_00006028,happy
samplenew3_00110894,happy
samplenew3_00020761,neutral
samplenew3_00082892,happy
samplenew3_00079835,neutral
samplenew3_00051968,happy
samplenew3_00017957,happy
samplenew3_00052793,happy
samplenew3_00071248,happy
samplenew3_00014559,disgust
samplenew3_00071131,happy
samplenew3_00107065,happy
samplenew3_00072292,angry
samplenew3_00094862,happy
samplenew3_00022698,happy
samplenew3_00004190,neutral
samplenew3_00019732,happy
samplenew3_00083792,neutral
samplenew4_00000604,neutral
samplenew3_00115523,happy
samplenew3_00078959,happy
samplenew3_00081724,happy
samplenew3_00011322,sad
samplenew3_00021545,disgust
samplenew3_00019267,happy
samplenew3_00091382,sad
samplenew3_00102959,happy
samplenew3_00028350,happy
samplenew3_00075574,happy
samplenew3_00002982,happy
samplenew3_00063272,angry
samplenew3_00030655,fear
samplenew3_00020008,happy
samplenew4_00009229,fear
samplenew3_00046673,happy
samplenew3_00016558,happy
samplenew3_00109654,happy
samplenew3_00045532,happy
samplenew3_00070043,disgust
samplenew4_00005581,fear
samplenew3_00037882,happy
samplenew3_00086845,happy
samplenew3_00050304,fear
samplenew3_00115196,sad
samplenew3_00093244,sad
samplenew3_00061373,neutral
samplenew3_00036766,happy
samplenew3_00078461,happy
samplenew3_00069194,happy
samplenew3_00110852,happy
samplenew3_00077374,happy
samplenew3_00087931,happy
samplenew3_00012708,happy
samplenew3_00044453,happy
samplenew3_00024509,happy
samplenew3_00007186,happy
samplenew3_00045877,neutral
samplenew3_00006464,happy
samplenew3_00014191,happy
samplenew3_00073087,neutral
samplenew3_00088546,happy
samplenew3_00044767,fear
samplenew3_00040943,happy
samplenew3_00014073,fear
samplenew3_00101210,happy
samplenew3_00042179,neutral
samplenew3_00089827,happy
samplenew3_00111255,happy
samplenew4_00000719,happy
samplenew3_00062171,happy
samplenew3_00051394,happy
samplenew3_00037687,happy
samplenew3_00056415,happy
samplenew3_00028273,angry
samplenew4_00005107,angry
samplenew3_00103209,happy
samplenew3_00009115,happy
samplenew3_00101788,happy
samplenew3_00073035,happy
samplenew3_00036525,angry
samplenew3_00108752,happy
samplenew3_00037738,fear
samplenew3_00113788,happy
samplenew3_00053471,happy
samplenew3_00008327,happy
samplenew3_00097639,happy
samplenew3_00037616,sad
samplenew3_00040782,neutral
samplenew3_00034246,angry
samplenew3_00004862,happy
samplenew3_00049745,happy
samplenew3_00095403,happy
samplenew3_00053463,neutral
samplenew3_00062218,happy
samplenew3_00110536,sad
samplenew3_00066760,happy
samplenew3_00106000,happy
samplenew4_00005789,happy
samplenew3_00095328,happy
samplenew3_00002572,happy
samplenew3_00112057,happy
samplenew3_00110123,fear
samplenew3_00109277,happy
samplenew3_00007912,neutral
samplenew4_00010584,happy
samplenew3_00007263,angry
samplenew3_00002721,happy
samplenew3_00000059,angry
samplenew3_00016667,happy
samplenew3_00046667,sad
samplenew3_00016138,neutral
samplenew3_00091820,neutral
samplenew3_00008732,happy
samplenew3_00056374,happy
samplenew3_00040807,happy
samplenew3_00086786,neutral
samplenew3_00049971,happy
samplenew3_00040497,happy
samplenew3_00000049,happy
samplenew3_00038089,happy
samplenew3_00024410,happy
samplenew3_00055198,happy
samplenew3_00038153,happy
samplenew3_00059383,happy
samplenew3_00017004,happy
samplenew3_00063079,happy
samplenew3_00048818,happy
samplenew3_00075245,fear
samplenew3_00071531,sad
samplenew3_00043487,happy
samplenew3_00104997,happy
samplenew3_00045435,neutral
samplenew3_00015936,fear
samplenew3_00076285,happy
samplenew3_00054058,happy
samplenew3_00098684,happy
samplenew3_00032686,sad
samplenew3_00027655,fear
samplenew3_00051404,happy
samplenew3_00094287,happy
samplenew3_00113698,sad
samplenew3_00097618,happy
samplenew3_00068410,neutral
samplenew3_00018114,neutral
samplenew3_00104341,happy
samplenew3_00006501,happy
samplenew3_00032136,happy
samplenew3_00025838,angry
samplenew3_00024829,happy
samplenew3_00067791,happy
samplenew3_00037038,happy
samplenew3_00049365,happy
samplenew3_00084848,happy
samplenew3_00018018,angry
samplenew3_00049671,happy
samplenew3_00074633,angry
samplenew3_00064189,happy
samplenew3_00007770,angry
samplenew3_00041694,sad
samplenew4_00003252,happy
samplenew3_00048669,happy
samplenew3_00017764,sad
samplenew4_00010158,happy
samplenew3_00069216,disgust
samplenew3_00043458,sad
samplenew3_00089876,happy
samplenew3_00094406,happy
samplenew3_00107456,happy
samplenew3_00036716,happy
samplenew3_00107105,fear
samplenew3_00034906,happy
samplenew3_00028537,fear
samplenew3_00043643,happy
samplenew3_00038172,happy
samplenew3_00113174,angry
samplenew3_00002697,happy
samplenew4_00000533,happy
samplenew3_00030098,sad
samplenew3_00113988,sad
samplenew4_00007110,happy
samplenew3_00007757,happy
samplenew3_00017103,fear
samplenew3_00098336,neutral
samplenew3_00048924,happy
samplenew3_00024860,happy
samplenew3_00091857,fear
samplenew3_00007178,angry
samplenew3_00082405,sad
samplenew3_00087175,fear
samplenew3_00106894,neutral
samplenew4_00001197,neutral
samplenew3_00045231,sad
samplenew3_00065650,angry
samplenew3_00109813,happy
samplenew3_00015101,happy
samplenew3_00022688,angry
samplenew3_00111899,sad
samplenew3_00094713,happy
samplenew3_00036880,happy
samplenew3_00003144,happy
samplenew3_00039176,happy
samplenew3_00052044,happy
samplenew3_00040405,neutral
samplenew3_00057711,happy
samplenew3_00089261,happy
samplenew3_00020860,angry
samplenew3_00076775,neutral
samplenew3_00095536,happy
samplenew3_00021089,angry
samplenew3_00004726,happy
samplenew3_00082513,neutral
samplenew3_00009913,happy
samplenew3_00108833,neutral
samplenew3_00030263,angry
samplenew3_00009916,happy
samplenew3_00103559,happy
samplenew3_00048061,happy
samplenew3_00049640,neutral
samplenew3_00014779,happy
samplenew3_00021651,neutral
samplenew3_00062647,happy
samplenew3_00045549,happy
samplenew3_00083385,angry
samplenew4_00009552,fear
samplenew3_00013274,sad
samplenew3_00091751,happy
samplenew3_00071900,neutral
samplenew3_00102321,sad
samplenew3_00039257,sad
samplenew3_00039041,happy
samplenew3_00100532,happy
samplenew3_00064440,happy
samplenew3_00104296,neutral
samplenew3_00052169,sad
samplenew3_00072678,angry
samplenew4_00011229,angry
samplenew3_00113415,happy
samplenew3_00066126,happy
samplenew3_00053689,happy
samplenew3_00073729,sad
samplenew3_00071198,neutral
samplenew3_00101177,happy
samplenew3_00042895,happy
samplenew3_00084195,sad
samplenew3_00023294,happy
samplenew4_00010599,happy
samplenew3_00033141,happy
samplenew3_00059530,fear
samplenew3_00016250,happy
samplenew3_00072556,happy
samplenew3_00043027,happy
samplenew4_00006169,happy
samplenew3_00071336,neutral
samplenew3_00079441,happy
samplenew3_00103166,happy
samplenew3_00053738,happy
samplenew3_00059761,happy
samplenew3_00028726,angry
samplenew3_00082572,fear
samplenew3_00086014,happy
samplenew3_00004614,fear
samplenew3_00061344,happy
samplenew3_00101477,sad
samplenew3_00076611,happy
samplenew3_00042586,happy
samplenew3_00019376,happy
samplenew3_00071145,happy
samplenew3_00069796,angry
samplenew3_00038216,fear
samplenew3_00106239,happy
samplenew3_00050740,fear
samplenew3_00052003,happy
samplenew3_00085883,happy
samplenew3_00089764,happy
samplenew3_00081885,happy
samplenew3_00004928,happy
samplenew3_00045924,happy
samplenew3_00048961,happy
samplenew3_00050798,happy
samplenew4_00003133,fear
samplenew3_00041843,fear
samplenew3_00039150,happy
samplenew3_00047793,happy
samplenew3_00092492,happy
samplenew3_00110843,happy
samplenew3_00081807,sad
samplenew3_00084760,happy
samplenew3_00084648,happy
samplenew3_00101296,happy
samplenew3_00061039,happy
samplenew3_00036959,happy
samplenew3_00063396,happy
samplenew3_00044239,fear
samplenew3_00027777,happy
samplenew3_00070645,sad
samplenew3_00033653,sad
samplenew3_00040367,fear
samplenew3_00108921,happy
samplenew4_00011479,happy
samplenew3_00037387,happy
samplenew3_00081570,happy
samplenew3_00067299,happy
samplenew3_00032534,happy
samplenew3_00100156,happy
samplenew3_00081908,happy
samplenew4_00002836,sad
samplenew3_00101695,fear
samplenew3_00103701,fear
samplenew3_00015746,happy
samplenew3_00067355,neutral
samplenew3_00070895,sad
samplenew3_00071536,sad
samplenew3_00088444,happy
samplenew3_00027128,happy
samplenew3_00062067,happy
samplenew3_00010558,happy
samplenew3_00072782,happy
samplenew3_00022949,happy
samplenew3_00015608,angry
samplenew3_00113419,sad
samplenew3_00098772,angry
samplenew3_00044840,happy
samplenew3_00004277,happy
samplenew3_00038735,happy
samplenew3_00109702,angry
samplenew3_00080100,happy
samplenew3_00042357,happy
samplenew3_00109553,happy
samplenew3_00041349,happy
samplenew3_00112709,happy
samplenew3_00025644,happy
samplenew4_00010318,happy
samplenew4_00000507,neutral
samplenew3_00087605,sad
samplenew3_00050716,happy
samplenew3_00043546,sad
samplenew3_00059967,neutral
samplenew3_00111016,happy
samplenew3_00033593,happy
samplenew3_00100245,neutral
samplenew3_00026469,sad
samplenew4_00005257,happy
samplenew3_00020873,happy
samplenew3_00110734,happy
samplenew3_00106004,happy
samplenew3_00077382,neutral
samplenew3_00017437,fear
samplenew3_00075602,sad
samplenew3_00073884,angry
samplenew3_00053627,happy
samplenew3_00014377,angry
samplenew3_00068736,happy
samplenew3_00003593,happy
samplenew4_00007004,happy
samplenew3_00017353,happy
samplenew3_00035513,angry
samplenew3_00029404,happy
samplenew3_00050335,happy
samplenew3_00002219,neutral
samplenew3_00055261,happy
samplenew3_00057036,happy
samplenew3_00089057,happy
samplenew3_00085574,sad
samplenew3_00112389,happy
samplenew3_00040684,happy
samplenew3_00085607,happy
samplenew3_00049573,happy
samplenew3_00088068,happy
samplenew3_00080431,happy
samplenew3_00085329,neutral
samplenew3_00037310,fear
samplenew3_00005280,neutral
samplenew3_00098750,happy
samplenew3_00092898,neutral
samplenew3_00108024,happy
samplenew3_00100530,angry
samplenew3_00056380,neutral
samplenew3_00025766,happy
samplenew3_00080410,happy
samplenew3_00100338,angry
samplenew4_00006152,happy
samplenew3_00055226,angry
samplenew3_00115466,sad
samplenew3_00089026,happy
samplenew3_00113610,happy
samplenew3_00027010,happy
samplenew3_00079592,neutral
samplenew3_00049849,sad
samplenew3_00070852,neutral
samplenew3_00081354,happy
samplenew3_00094553,happy
samplenew3_00086529,angry
samplenew3_00054827,neutral
samplenew3_00040189,sad
samplenew3_00103266,angry
samplenew3_00059234,fear
samplenew3_00066534,happy
samplenew4_00005420,happy
samplenew3_00019667,happy
samplenew3_00056136,sad
samplenew3_00047090,happy
samplenew3_00004768,happy
samplenew3_00051010,happy
samplenew3_00070572,neutral
samplenew3_00012793,fear
samplenew3_00088327,happy
samplenew3_00072047,happy
samplenew3_00109986,happy
samplenew3_00078772,happy
samplenew3_00008978,happy
samplenew3_00052328,happy
samplenew3_00106838,sad
samplenew3_00041626,happy
samplenew3_00061010,happy
samplenew3_00024651,happy
samplenew3_00108930,happy
samplenew3_00057562,fear
samplenew3_00113868,angry
samplenew3_00092772,sad
samplenew3_00110019,angry
samplenew3_00054086,happy
samplenew3_00032368,happy
samplenew3_00024280,fear
samplenew3_00114393,sad
samplenew4_00008171,happy
samplenew3_00052852,happy
samplenew3_00027443,happy
samplenew4_00000741,happy
samplenew3_00095569,happy
samplenew3_00052402,happy
samplenew3_00078218,happy
samplenew3_00052571,happy
samplenew3_00073947,happy
samplenew3_00050804,neutral
samplenew3_00034706,sad
samplenew3_00051094,fear
samplenew4_00005184,happy
samplenew3_00000312,happy
samplenew3_00053253,fear
samplenew3_00099950,happy
samplenew3_00009393,angry
samplenew3_00011466,happy
samplenew3_00020319,happy
samplenew3_00054419,sad
samplenew3_00017881,sad
samplenew4_00003846,neutral
samplenew3_00030602,happy
samplenew3_00047339,happy
samplenew3_00031590,sad
samplenew3_00077136,sad
samplenew3_00027147,happy
samplenew3_00095372,happy
samplenew3_00106426,sad
samplenew3_00062194,happy
samplenew3_00052874,happy
samplenew3_00043199,happy
samplenew3_00040969,happy
samplenew3_00052741,sad
samplenew3_00025343,happy
samplenew3_00106418,happy
samplenew3_00081104,happy
samplenew3_00081066,happy
samplenew3_00088343,happy
samplenew3_00031912,happy
samplenew4_00008524,neutral
samplenew3_00006713,happy
samplenew3_00038063,angry
samplenew3_00089124,happy
samplenew3_00105160,fear
samplenew3_00043469,sad
samplenew4_00009358,sad
samplenew3_00046183,happy
samplenew3_00089616,neutral
samplenew3_00080160,happy
samplenew4_00011376,happy
samplenew3_00096203,neutral
samplenew3_00027258,happy
samplenew3_00042620,happy
samplenew3_00060362,happy
samplenew3_00106981,fear
samplenew3_00055705,happy
samplenew3_00100554,happy
samplenew3_00070492,neutral
samplenew3_00096357,sad
samplenew3_00071087,happy
samplenew3_00089589,sad
samplenew3_00013465,sad
samplenew3_00096844,happy
samplenew3_00083374,happy
samplenew3_00046259,happy
samplenew3_00009418,happy
samplenew3_00058200,happy
samplenew3_00112479,sad
samplenew4_00001152,happy
samplenew3_00057737,angry
samplenew3_00025012,happy
samplenew3_00113520,happy
samplenew3_00112867,neutral
samplenew3_00083046,happy
samplenew3_00089083,neutral
samplenew3_00082645,neutral
samplenew3_00087814,happy
samplenew3_00099813,neutral
samplenew3_00050489,happy
samplenew3_00051820,angry
samplenew3_00102217,sad
samplenew4_00008390,disgust
samplenew3_00011191,happy
samplenew3_00054229,angry
samplenew4_00003764,happy
samplenew3_00027334,sad
samplenew3_00056132,sad
samplenew3_00095986,happy
samplenew3_00022218,neutral
samplenew3_00038306,happy
samplenew3_00067161,neutral
samplenew3_00080033,disgust
samplenew3_00018295,happy
samplenew3_00017356,happy
samplenew3_00038648,happy
samplenew3_00068514,happy
samplenew3_00083427,happy
samplenew3_00054445,happy
samplenew4_00011398,happy
samplenew4_00010953,disgust
samplenew3_00005119,happy
samplenew4_00004792,fear
samplenew3_00006403,angry
samplenew3_00082689,angry
samplenew3_00056109,happy
samplenew3_00061439,sad
samplenew3_00062308,happy
samplenew3_00006480,angry
samplenew3_00112393,happy
samplenew3_00060543,happy
samplenew3_00071108,happy
samplenew3_00091474,sad
samplenew3_00064483,happy
samplenew3_00055533,disgust
samplenew3_00047134,happy
samplenew3_00034836,neutral
samplenew3_00056798,neutral
samplenew3_00111525,neutral
samplenew3_00054435,happy
samplenew3_00000880,happy
samplenew3_00095392,disgust
samplenew3_00013140,fear
samplenew3_00098712,neutral
samplenew3_00045500,happy
samplenew3_00052275,happy
samplenew3_00042517,happy
samplenew3_00075877,happy
samplenew3_00102786,sad
samplenew3_00066419,happy
samplenew3_00077948,happy
samplenew3_00068698,happy
samplenew3_00036445,happy
samplenew3_00005441,angry
samplenew3_00091773,happy
samplenew3_00101419,happy
samplenew3_00053099,sad
samplenew3_00057633,happy
samplenew3_00041899,angry
samplenew3_00014363,happy
samplenew3_00043980,happy
samplenew3_00009881,sad
samplenew3_00011590,disgust
samplenew3_00085248,happy
samplenew3_00016014,fear
samplenew4_00008779,happy
samplenew3_00015244,neutral
samplenew4_00003168,happy
samplenew3_00011515,sad
samplenew3_00058922,happy
samplenew3_00013822,angry
samplenew3_00096480,happy
samplenew3_00018513,sad
samplenew3_00097922,sad
samplenew3_00066256,happy
samplenew3_00036345,happy
samplenew3_00078782,happy
samplenew3_00024843,happy
samplenew3_00069964,happy
samplenew3_00039628,happy
samplenew4_00006811,happy
samplenew3_00022702,happy
samplenew3_00107382,happy
samplenew3_00079892,happy
samplenew3_00066713,fear
samplenew3_00023773,happy
samplenew4_00007710,sad
samplenew3_00097256,neutral
samplenew3_00114768,happy
samplenew3_00094996,happy
samplenew3_00039965,happy
samplenew4_00003483,fear
samplenew3_00070335,happy
samplenew3_00095335,happy
samplenew3_00078766,happy
samplenew3_00051585,happy
samplenew3_00102892,sad
samplenew3_00089670,fear
samplenew3_00013674,sad
samplenew3_00035366,happy
samplenew3_00019336,happy
samplenew3_00040900,happy
samplenew3_00050215,happy
samplenew3_00043788,sad
samplenew4_00002601,neutral
samplenew3_00009494,neutral
samplenew4_00008432,happy
samplenew3_00012557,sad
samplenew3_00026771,sad
samplenew3_00085340,neutral
samplenew3_00047452,neutral
samplenew3_00099660,happy
samplenew3_00104014,happy
samplenew4_00009618,happy
samplenew3_00008876,happy
samplenew3_00091933,happy
samplenew4_00001910,happy
samplenew3_00068744,fear
samplenew3_00007035,happy
samplenew3_00097520,happy
samplenew3_00113586,happy
samplenew3_00075104,happy
samplenew3_00061443,happy
samplenew3_00083138,happy
samplenew3_00023447,happy
samplenew4_00008994,angry
samplenew3_00096787,sad
samplenew3_00029880,happy
samplenew3_00026218,sad
samplenew3_00044707,sad
samplenew3_00107258,happy
samplenew3_00087329,happy
samplenew3_00031430,happy
samplenew3_00086720,happy
samplenew3_00090730,happy
samplenew3_00036018,neutral
samplenew3_00076555,happy
samplenew3_00009684,sad
samplenew3_00018585,happy
samplenew3_00066630,happy
samplenew3_00027344,happy
samplenew3_00022276,neutral
samplenew3_00092877,sad
samplenew3_00034741,fear
samplenew3_00034944,angry
samplenew3_00061118,neutral
samplenew3_00050027,happy
samplenew3_00050646,neutral
samplenew3_00087576,happy
samplenew3_00080495,neutral
samplenew3_00056754,happy
samplenew3_00109317,happy
